"ID","Study_Group","Gender","CCT_Condition","CCT_Round_Tria_Num","CCT_Round_Block","CCT_Round_Time","CCT_Task_Type","CCT_Round_WinValue","CCT_Round_LossValue","CCT_Round_LossNum","CCT_AdvantageousLevel","CCT_NumCardChosen","CCT_Censored","CCT_Score","CCT_Timespent_Seconds","card1","card2","card3","card4","card5","card6","card7","card8","card9","card10","card11","card12","card13","card14","card15","card16","card17","card18","card19","card20","card21","card22","card23","card24","card25","card26","card27","card28","card29","card30","card31","card32"
63,"Crack Users","Female","C-H1-H2",2,1,"01/04/2014 19:52","Hot1",30,750,1,7,9,0,270,31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",3,1,"01/04/2014 19:53","Hot1",30,250,1,8,11,11,50,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",4,1,"01/04/2014 19:53","Hot1",10,250,1,6,3,3,-230,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",5,1,"01/04/2014 19:54","Hot1",10,250,3,3,7,7,-190,23,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",6,1,"01/04/2014 19:54","Hot1",10,750,3,1,4,4,-720,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",7,1,"01/04/2014 19:54","Hot1",30,750,3,2,6,0,180,22,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",8,1,"01/04/2014 19:55","Hot1",10,750,1,4,16,0,160,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",9,2,"01/04/2014 19:55","Hot1",10,250,1,6,15,15,-110,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",10,2,"01/04/2014 19:56","Hot1",30,750,3,2,1,1,-750,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",11,2,"01/04/2014 19:56","Hot1",30,250,3,5,5,5,-130,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",12,2,"01/04/2014 19:56","Hot1",10,250,3,3,10,10,-160,19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",13,2,"01/04/2014 19:56","Hot1",10,750,3,1,8,0,80,21,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",14,2,"01/04/2014 19:57","Hot1",30,750,1,7,13,13,-390,31,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",15,2,"01/04/2014 19:57","Hot1",30,250,1,8,12,12,80,28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",16,2,"01/04/2014 19:58","Hot1",10,750,1,4,17,0,170,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",17,3,"01/04/2014 19:58","Hot1",30,250,1,8,4,4,-160,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",18,3,"01/04/2014 19:59","Hot1",10,250,1,6,16,16,-100,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",19,3,"01/04/2014 19:59","Hot1",10,250,3,3,8,0,80,24,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",20,3,"01/04/2014 20:00","Hot1",30,750,1,7,13,13,-390,26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",21,3,"01/04/2014 20:00","Hot1",30,250,3,5,3,3,-190,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",22,3,"01/04/2014 20:00","Hot1",10,750,3,1,10,10,-660,15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",23,3,"01/04/2014 20:01","Hot1",10,750,1,4,17,17,-590,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Crack Users","Female","C-H1-H2",24,3,"01/04/2014 20:01","Hot1",30,750,3,2,9,0,270,19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",1,1,"01/04/2014 19:27","Hot1",30,750,1,7,9,9,-510,57,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",2,1,"01/04/2014 19:28","Hot1",10,250,3,3,11,11,-150,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",3,1,"01/04/2014 19:28","Hot1",10,750,3,1,4,4,-720,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",4,1,"01/04/2014 19:29","Hot1",10,750,1,4,16,0,160,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",5,1,"01/04/2014 19:29","Hot1",10,250,1,6,9,9,-170,20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",6,1,"01/04/2014 19:30","Hot1",30,250,1,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",7,1,"01/04/2014 19:30","Hot1",30,750,3,2,8,8,-540,19,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",8,1,"01/04/2014 19:30","Hot1",30,250,3,5,16,0,480,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",9,2,"01/04/2014 19:31","Hot1",10,250,3,3,8,8,-180,19,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",10,2,"01/04/2014 19:31","Hot1",30,750,1,7,12,0,360,35,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",11,2,"01/04/2014 19:32","Hot1",30,250,3,5,4,4,-160,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",12,2,"01/04/2014 19:32","Hot1",30,750,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",13,2,"01/04/2014 19:33","Hot1",10,750,1,4,25,0,250,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",14,2,"01/04/2014 19:33","Hot1",10,250,1,6,10,10,-160,19,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",15,2,"01/04/2014 19:34","Hot1",30,250,1,8,28,0,840,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
64,"Crack Users","Female","H2-H1-C",16,2,"01/04/2014 19:34","Hot1",10,750,3,1,16,16,-600,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",17,3,"01/04/2014 19:35","Hot1",30,750,3,2,3,3,-690,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",18,3,"01/04/2014 19:35","Hot1",30,250,3,5,1,1,-250,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",19,3,"01/04/2014 19:35","Hot1",30,750,1,7,21,0,630,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",20,3,"01/04/2014 19:36","Hot1",10,250,3,3,2,2,-240,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",21,3,"01/04/2014 19:36","Hot1",10,250,1,6,22,0,220,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",22,3,"01/04/2014 19:37","Hot1",10,750,1,4,18,18,-580,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",23,3,"01/04/2014 19:37","Hot1",10,750,3,1,5,5,-710,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Crack Users","Female","H2-H1-C",24,3,"01/04/2014 19:37","Hot1",30,250,1,8,14,14,140,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",1,1,"03/04/2014 09:52","Hot1",10,750,3,1,3,0,30,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",2,1,"03/04/2014 09:52","Hot1",30,750,3,2,2,0,60,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",3,1,"03/04/2014 09:52","Hot1",10,750,1,4,2,0,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",4,1,"03/04/2014 09:53","Hot1",10,250,1,6,2,0,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",5,1,"03/04/2014 09:53","Hot1",30,250,1,8,4,0,120,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",6,1,"03/04/2014 09:53","Hot1",30,750,1,7,2,0,60,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",7,1,"03/04/2014 09:53","Hot1",30,250,3,5,2,0,60,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",8,1,"03/04/2014 09:53","Hot1",10,250,3,3,4,0,40,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",9,2,"03/04/2014 09:53","Hot1",10,750,1,4,4,4,-720,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",10,2,"03/04/2014 09:53","Hot1",30,750,1,7,2,0,60,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",11,2,"03/04/2014 09:53","Hot1",10,250,1,6,1,1,-250,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",12,2,"03/04/2014 09:54","Hot1",30,250,1,8,2,0,60,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",13,2,"03/04/2014 09:54","Hot1",30,250,3,5,3,0,90,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",14,2,"03/04/2014 09:54","Hot1",10,750,3,1,2,2,-740,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",15,2,"03/04/2014 09:54","Hot1",10,250,3,3,1,1,-250,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",16,2,"03/04/2014 09:54","Hot1",30,750,3,2,3,3,-690,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",17,3,"03/04/2014 09:54","Hot1",30,250,3,5,2,0,60,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",18,3,"03/04/2014 09:54","Hot1",30,750,1,7,2,0,60,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",19,3,"03/04/2014 09:54","Hot1",10,750,3,1,2,2,-740,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",20,3,"03/04/2014 09:54","Hot1",10,750,1,4,3,0,30,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",21,3,"03/04/2014 09:54","Hot1",30,750,3,2,3,0,90,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",22,3,"03/04/2014 09:54","Hot1",30,250,1,8,3,0,90,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",23,3,"03/04/2014 09:55","Hot1",10,250,1,6,3,0,30,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Crack Users","Female","H2-C-H1",24,3,"03/04/2014 09:55","Hot1",10,250,3,3,3,0,30,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",1,1,"10/04/2014 13:22","Hot1",30,250,3,5,5,5,-130,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",2,1,"10/04/2014 13:22","Hot1",30,750,1,7,17,0,510,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",3,1,"10/04/2014 13:23","Hot1",30,250,1,8,6,6,-100,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",4,1,"10/04/2014 13:23","Hot1",10,250,3,3,7,7,-190,21,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",5,1,"10/04/2014 13:23","Hot1",30,750,3,2,8,8,-540,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",6,1,"10/04/2014 13:24","Hot1",10,250,1,6,27,0,270,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",7,1,"10/04/2014 13:24","Hot1",10,750,3,1,6,6,-700,25,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",8,1,"10/04/2014 13:25","Hot1",10,750,1,4,13,13,-630,22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",9,2,"10/04/2014 13:25","Hot1",30,250,3,5,1,1,-250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",10,2,"10/04/2014 13:26","Hot1",30,250,1,8,26,0,780,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",11,2,"10/04/2014 13:26","Hot1",10,750,3,1,12,12,-640,30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",12,2,"10/04/2014 13:27","Hot1",10,750,1,4,28,28,-480,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
66,"Crack Users","Female","H1-H2-C",13,2,"10/04/2014 13:27","Hot1",10,250,3,3,1,1,-250,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",14,2,"10/04/2014 13:28","Hot1",10,250,1,6,23,23,-30,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",15,2,"10/04/2014 13:28","Hot1",30,750,1,7,19,19,-210,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",16,2,"10/04/2014 13:28","Hot1",30,750,3,2,11,11,-450,21,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",17,3,"10/04/2014 13:29","Hot1",30,750,1,7,7,7,-570,12,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",18,3,"10/04/2014 13:29","Hot1",10,250,3,3,9,9,-170,15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",19,3,"10/04/2014 13:29","Hot1",10,750,1,4,4,4,-720,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",20,3,"10/04/2014 13:30","Hot1",10,250,1,6,22,0,220,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",21,3,"10/04/2014 13:30","Hot1",30,750,3,2,2,2,-720,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",22,3,"10/04/2014 13:30","Hot1",30,250,1,8,13,0,390,13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",23,3,"10/04/2014 13:30","Hot1",10,750,3,1,3,3,-730,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Crack Users","Female","H1-H2-C",24,3,"10/04/2014 13:30","Hot1",30,250,3,5,4,4,-160,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",1,1,"08/04/2014 09:12","Hot1",10,750,3,1,8,8,-680,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",2,1,"08/04/2014 09:13","Hot1",10,750,1,4,10,0,100,44,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",3,1,"08/04/2014 09:14","Hot1",30,250,3,5,6,6,-100,30,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",4,1,"08/04/2014 09:14","Hot1",30,750,3,2,9,0,270,33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",5,1,"08/04/2014 09:15","Hot1",10,250,1,6,11,0,110,30,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",6,1,"08/04/2014 09:15","Hot1",30,250,1,8,8,8,-40,16,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",7,1,"08/04/2014 09:15","Hot1",10,250,3,3,1,1,-250,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",8,1,"08/04/2014 09:15","Hot1",30,750,1,7,12,0,360,22,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",9,2,"08/04/2014 09:16","Hot1",30,750,3,2,6,6,-600,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",10,2,"08/04/2014 09:16","Hot1",10,750,3,1,5,5,-710,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",11,2,"08/04/2014 09:16","Hot1",30,250,1,8,6,6,-100,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",12,2,"08/04/2014 09:17","Hot1",10,250,1,6,13,0,130,25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",13,2,"08/04/2014 09:17","Hot1",10,250,3,3,15,0,150,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",14,2,"08/04/2014 09:17","Hot1",30,250,3,5,9,9,-10,14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",15,2,"08/04/2014 09:18","Hot1",30,750,1,7,9,0,270,25,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",16,2,"08/04/2014 09:18","Hot1",10,750,1,4,8,8,-680,17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",17,3,"08/04/2014 09:18","Hot1",10,250,1,6,12,12,-140,26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Crack Users","Female","H1-H2-C",18,3,"08/04/2014 09:19","Hot1",10,750,3,1,10,10,-660,25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
